Attacker No.,Database,Time Entered,Time Spent (S),Commands Run,Modification Attempts,Filename,Database (Avgs),Total # Attackers,# Relevant Attackers,Avg Time Connected,Avg Commands Run,Avg File Modifications
2964,4,53:15.2,0.118,0,0,2022-10-24-1332_DATABASE_4_log,,,,,,
2965,4,53:16.2,0.103,0,0,2022-10-24-1334_DATABASE_4_log,,,,,,
2966,4,53:21.9,-0.734,0,0,2022-10-24-1335_DATABASE_4_log,,,,,,
2967,4,53:21.9,0.774,0,0,2022-10-24-1336_DATABASE_4_log,,,,,,
2968,4,53:21.9,-0.196,0,0,2022-10-24-1337_DATABASE_4_log,,,,,,
2969,4,53:21.9,0.17,0,0,2022-10-24-1338_DATABASE_4_log,,,,,,
2970,4,53:21.9,0.251,0,0,2022-10-24-1339_DATABASE_4_log,,,,,,
2971,4,53:21.9,0.053,0,0,2022-10-24-1340_DATABASE_4_log,,,,,,
2972,4,53:21.9,0.127,0,0,2022-10-24-1341_DATABASE_4_log,,,,,,
2973,4,53:21.9,-0.875,0,0,2022-10-24-1342_DATABASE_4_log,,,,,,
2974,4,53:21.9,0.151,0,0,2022-10-24-1344_DATABASE_4_log,,,,,,
2975,4,53:21.9,0.122,0,0,2022-10-24-1345_DATABASE_4_log,,,,,,
2976,4,53:21.9,0.113,0,0,2022-10-24-1346_DATABASE_4_log,,,,,,
2977,4,54:39.7,0,0,0,2022-10-24-1347_DATABASE_4_log,,,,,,
2978,4,54:39.7,0.444,0,0,2022-10-24-1348_DATABASE_4_log,,,,,,
2979,4,54:39.7,0.37,0,0,2022-10-24-1349_DATABASE_4_log,,,,,,
2980,4,54:39.7,-0.521,0,0,2022-10-24-1350_DATABASE_4_log,,,,,,
2981,4,54:39.7,0.108,0,0,2022-10-24-1351_DATABASE_4_log,,,,,,
2982,4,54:39.7,0,0,0,2022-10-24-1352_DATABASE_4_log,,,,,,
2983,4,54:39.7,0.276,0,0,2022-10-24-1353_DATABASE_4_log,,,,,,
2984,4,54:39.7,-0.36,0,0,2022-10-24-1355_DATABASE_4_log,,,,,,
2985,4,54:39.7,0.13,0,0,2022-10-24-1356_DATABASE_4_log,,,,,,
2986,4,54:39.7,0.257,0,0,2022-10-24-1357_DATABASE_4_log,,,,,,
2987,4,54:39.7,-0.207,0,0,2022-10-24-1358_DATABASE_4_log,,,,,,
2988,4,54:39.7,-0.474,0,0,2022-10-24-1359_DATABASE_4_log,,,,,,
2989,4,54:39.7,0.603,0,0,2022-10-24-1400_DATABASE_4_log,,,,,,
2990,4,54:39.7,0.213,0,0,2022-10-24-1401_DATABASE_4_log,,,,,,
2991,4,02:13.8,0.222,0,0,2022-10-24-1402_DATABASE_4_log,,,,,,
2992,4,02:13.8,-0.235,0,0,2022-10-24-1403_DATABASE_4_log,,,,,,
2993,4,02:13.8,0.277,0,0,2022-10-24-1405_DATABASE_4_log,,,,,,
2994,4,02:13.8,-0.67,0,0,2022-10-24-1406_DATABASE_4_log,,,,,,
2995,4,02:13.8,0.002,0,0,2022-10-24-1407_DATABASE_4_log,,,,,,
2996,4,02:13.8,0.133,0,0,2022-10-24-1408_DATABASE_4_log,,,,,,
2997,4,02:13.8,0.212,0,0,2022-10-24-1409_DATABASE_4_log,,,,,,
2998,4,02:13.8,-0.57,0,0,2022-10-24-1410_DATABASE_4_log,,,,,,
2999,4,02:13.8,0.104,0,0,2022-10-24-1411_DATABASE_4_log,,,,,,
3000,4,02:13.8,0.175,0,0,2022-10-24-1412_DATABASE_4_log,,,,,,
3001,4,02:13.8,-0.508,0,0,2022-10-24-1413_DATABASE_4_log,,,,,,
3002,4,02:13.8,0.017,0,0,2022-10-24-1415_DATABASE_4_log,,,,,,
3003,4,02:13.8,0.893,0,0,2022-10-24-1416_DATABASE_4_log,,,,,,
3004,4,02:13.8,-0.286,0,0,2022-10-24-1417_DATABASE_4_log,,,,,,
3005,4,02:13.9,0.215,0,0,2022-10-24-1418_DATABASE_4_log,,,,,,
3006,4,02:15.1,0.484,0,0,2022-10-24-1419_DATABASE_4_log,,,,,,
3007,4,02:15.1,0.279,0,0,2022-10-24-1420_DATABASE_4_log,,,,,,
3008,4,02:15.1,-0.769,0,0,2022-10-24-1421_DATABASE_4_log,,,,,,
3009,4,02:15.1,-0.923,0,0,2022-10-24-1422_DATABASE_4_log,,,,,,
3010,4,02:15.1,-0.848,0,0,2022-10-24-1423_DATABASE_4_log,,,,,,
3011,4,02:40.3,0.017,0,0,2022-10-24-1425_DATABASE_4_log,,,,,,
3012,4,03:06.4,-0.866,0,0,2022-10-24-1426_DATABASE_4_log,,,,,,
3013,4,03:06.4,-0.907,0,0,2022-10-24-1427_DATABASE_4_log,,,,,,
3014,4,03:06.4,0.039,0,0,2022-10-24-1428_DATABASE_4_log,,,,,,
3015,4,03:06.4,-0.234,0,0,2022-10-24-1429_DATABASE_4_log,,,,,,
3016,4,03:06.4,0.565,0,0,2022-10-24-1430_DATABASE_4_log,,,,,,
3017,4,03:06.4,0.069,0,0,2022-10-24-1431_DATABASE_4_log,,,,,,
3018,4,03:06.4,0.106,0,0,2022-10-24-1432_DATABASE_4_log,,,,,,
3019,4,03:06.4,0.065,0,0,2022-10-24-1433_DATABASE_4_log,,,,,,
3020,4,03:06.4,-0.122,0,0,2022-10-24-1434_DATABASE_4_log,,,,,,
3021,4,03:06.4,0.045,0,0,2022-10-24-1436_DATABASE_4_log,,,,,,
3022,4,03:06.4,0.202,0,0,2022-10-24-1437_DATABASE_4_log,,,,,,
3023,4,03:06.4,-0.769,0,0,2022-10-24-1438_DATABASE_4_log,,,,,,
3024,4,03:06.4,-0.643,0,0,2022-10-24-1439_DATABASE_4_log,,,,,,
3025,4,03:06.4,0.102,0,0,2022-10-24-1440_DATABASE_4_log,,,,,,
3026,4,03:06.5,0.121,0,0,2022-10-24-1441_DATABASE_4_log,,,,,,
3027,4,03:06.5,-0.179,0,0,2022-10-24-1442_DATABASE_4_log,,,,,,
3028,4,03:06.5,0.243,0,0,2022-10-24-1443_DATABASE_4_log,,,,,,
3029,4,03:06.5,0,0,0,2022-10-24-1444_DATABASE_4_log,,,,,,
3030,4,15:46.2,-0.007,0,0,2022-10-24-1445_DATABASE_4_log,,,,,,
3031,4,20:27.2,0.146,0,0,2022-10-24-1447_DATABASE_4_log,,,,,,
3032,4,20:27.2,0.037,0,0,2022-10-24-1448_DATABASE_4_log,,,,,,
3033,4,20:27.2,0.184,0,0,2022-10-24-1449_DATABASE_4_log,,,,,,
3034,4,20:27.2,-0.247,0,0,2022-10-24-1450_DATABASE_4_log,,,,,,
3035,4,20:27.2,-0.456,0,0,2022-10-24-1451_DATABASE_4_log,,,,,,
3036,4,20:27.2,-0.35,0,0,2022-10-24-1452_DATABASE_4_log,,,,,,
3037,4,20:27.2,0.163,0,0,2022-10-24-1453_DATABASE_4_log,,,,,,
3038,4,20:27.2,-0.02,0,0,2022-10-24-1454_DATABASE_4_log,,,,,,
3039,4,20:27.2,0.595,0,0,2022-10-24-1455_DATABASE_4_log,,,,,,
3040,4,20:27.2,0.131,0,0,2022-10-24-1456_DATABASE_4_log,,,,,,
3041,4,20:27.2,0.185,0,0,2022-10-24-1457_DATABASE_4_log,,,,,,
3042,4,20:27.2,-0.56,0,0,2022-10-24-1458_DATABASE_4_log,,,,,,
3043,4,20:27.2,0.195,0,0,2022-10-24-1500_DATABASE_4_log,,,,,,
3044,4,20:27.2,0.058,0,0,2022-10-24-1501_DATABASE_4_log,,,,,,
3045,4,20:27.2,0.529,0,0,2022-10-24-1502_DATABASE_4_log,,,,,,
3046,4,21:30.2,-0.448,0,0,2022-10-24-1503_DATABASE_4_log,,,,,,
3047,4,21:30.2,0.197,0,0,2022-10-24-1504_DATABASE_4_log,,,,,,
3048,4,21:30.2,-0.859,0,0,2022-10-24-1505_DATABASE_4_log,,,,,,
3049,4,21:30.2,0.075,0,0,2022-10-24-1507_DATABASE_4_log,,,,,,
3050,4,21:30.2,0.112,0,0,2022-10-24-1508_DATABASE_4_log,,,,,,
3051,4,21:30.2,0.307,0,0,2022-10-24-1509_DATABASE_4_log,,,,,,
3052,4,21:30.2,0.196,0,0,2022-10-24-1510_DATABASE_4_log,,,,,,
3053,4,21:30.2,0.244,0,0,2022-10-24-1511_DATABASE_4_log,,,,,,
3054,4,21:30.2,-0.243,0,0,2022-10-24-1512_DATABASE_4_log,,,,,,
3055,4,21:30.2,-0.13,0,0,2022-10-24-1513_DATABASE_4_log,,,,,,
3056,4,21:30.2,0.02,0,0,2022-10-24-1514_DATABASE_4_log,,,,,,
3057,4,21:30.2,0.033,0,0,2022-10-24-1515_DATABASE_4_log,,,,,,
3058,4,21:30.2,0.106,0,0,2022-10-24-1516_DATABASE_4_log,,,,,,
3059,4,21:30.2,0,0,0,2022-10-24-1517_DATABASE_4_log,,,,,,
3060,4,21:30.2,0.492,0,0,2022-10-24-1518_DATABASE_4_log,,,,,,
3061,4,21:30.2,0.349,0,0,2022-10-24-1520_DATABASE_4_log,,,,,,
3062,4,21:30.2,0.223,0,0,2022-10-24-1521_DATABASE_4_log,,,,,,
3063,4,21:30.2,-0.645,0,0,2022-10-24-1522_DATABASE_4_log,,,,,,
3064,4,21:30.2,0.351,0,0,2022-10-24-1523_DATABASE_4_log,,,,,,
3065,4,21:30.2,0.462,0,0,2022-10-24-1524_DATABASE_4_log,,,,,,
3066,4,23:03.9,-0.974,0,0,2022-10-24-1525_DATABASE_4_log,,,,,,
3067,4,23:03.9,-0.854,0,0,2022-10-24-1526_DATABASE_4_log,,,,,,
3068,4,23:03.9,0.176,0,0,2022-10-24-1527_DATABASE_4_log,,,,,,
3069,4,23:03.9,0,0,0,2022-10-24-1528_DATABASE_4_log,,,,,,
3070,4,23:03.9,0.007,0,0,2022-10-24-1530_DATABASE_4_log,,,,,,
3071,4,23:03.9,-0.333,0,0,2022-10-24-1531_DATABASE_4_log,,,,,,
3072,4,23:03.9,-0.722,0,0,2022-10-24-1532_DATABASE_4_log,,,,,,
3073,4,23:03.9,-0.431,0,0,2022-10-24-1533_DATABASE_4_log,,,,,,
3074,4,23:03.9,0.767,0,0,2022-10-24-1534_DATABASE_4_log,,,,,,
3075,4,23:03.9,0.198,0,0,2022-10-24-1535_DATABASE_4_log,,,,,,
3076,4,23:03.9,0.161,0,0,2022-10-24-1536_DATABASE_4_log,,,,,,
3077,4,23:03.9,-0.524,0,0,2022-10-24-1537_DATABASE_4_log,,,,,,
3078,4,23:03.9,0.14,0,0,2022-10-24-1538_DATABASE_4_log,,,,,,
3079,4,23:04.9,0.125,0,0,2022-10-24-1539_DATABASE_4_log,,,,,,
3080,4,23:04.9,0.253,0,0,2022-10-24-1540_DATABASE_4_log,,,,,,
3081,4,23:07.1,0,0,0,2022-10-24-1541_DATABASE_4_log,,,,,,
3082,4,23:07.1,0,0,0,2022-10-24-1542_DATABASE_4_log,,,,,,
3083,4,23:10.5,0.614,0,0,2022-10-24-1544_DATABASE_4_log,,,,,,
3084,4,25:16.2,0,0,0,2022-10-24-1545_DATABASE_4_log,,,,,,
3085,4,25:16.2,0.088,0,0,2022-10-24-1546_DATABASE_4_log,,,,,,
3086,4,25:16.2,0,0,0,2022-10-24-1547_DATABASE_4_log,,,,,,
3087,4,25:16.2,-0.169,0,0,2022-10-24-1548_DATABASE_4_log,,,,,,
3088,4,25:16.2,0.187,0,0,2022-10-24-1549_DATABASE_4_log,,,,,,
3089,4,25:16.2,0.013,0,0,2022-10-24-1550_DATABASE_4_log,,,,,,
3090,4,25:16.2,0.21,0,0,2022-10-24-1551_DATABASE_4_log,,,,,,
3091,4,25:16.2,0.132,0,0,2022-10-24-1552_DATABASE_4_log,,,,,,
3092,4,25:16.2,0.435,0,0,2022-10-24-1553_DATABASE_4_log,,,,,,
3093,4,25:16.2,-0.362,0,0,2022-10-24-1555_DATABASE_4_log,,,,,,
3094,4,25:16.2,0.178,0,0,2022-10-24-1556_DATABASE_4_log,,,,,,
3095,4,25:16.2,0.189,0,0,2022-10-24-1557_DATABASE_4_log,,,,,,
3096,4,25:16.2,-0.655,0,0,2022-10-24-1558_DATABASE_4_log,,,,,,
3097,4,25:16.2,-0.456,0,0,2022-10-24-1559_DATABASE_4_log,,,,,,
3098,4,25:16.2,0.035,0,0,2022-10-24-1600_DATABASE_4_log,,,,,,
3099,4,25:16.2,0.176,0,0,2022-10-24-1601_DATABASE_4_log,,,,,,
3100,4,25:16.2,0.469,0,0,2022-10-24-1602_DATABASE_4_log,,,,,,
3101,4,25:16.2,-0.814,0,0,2022-10-24-1603_DATABASE_4_log,,,,,,
3102,4,25:16.2,0.499,0,0,2022-10-24-1605_DATABASE_4_log,,,,,,
3103,4,25:16.2,0.034,0,0,2022-10-24-1606_DATABASE_4_log,,,,,,
3104,4,25:28.2,0,0,0,2022-10-24-1607_DATABASE_4_log,,,,,,
3105,4,25:28.2,0,0,0,2022-10-24-1608_DATABASE_4_log,,,,,,
3106,4,25:28.2,0.033,0,0,2022-10-24-1609_DATABASE_4_log,,,,,,
3107,4,25:28.2,0.216,0,0,2022-10-24-1610_DATABASE_4_log,,,,,,
3108,4,25:28.2,0,0,0,2022-10-24-1611_DATABASE_4_log,,,,,,
3109,4,25:28.2,0,0,0,2022-10-24-1612_DATABASE_4_log,,,,,,
3110,4,25:28.2,0.003,0,0,2022-10-24-1613_DATABASE_4_log,,,,,,
3111,4,25:28.2,-0.559,0,0,2022-10-24-1614_DATABASE_4_log,,,,,,
3112,4,25:28.2,0.129,0,0,2022-10-24-1615_DATABASE_4_log,,,,,,
3113,4,25:29.2,0,0,0,2022-10-24-1617_DATABASE_4_log,,,,,,
3114,1,25:29.2,-0.721,0,0,2022-10-24-1618_DATABASE_1_log,,,,,,
3115,2,25:29.2,0.116,0,0,2022-10-24-1618_DATABASE_2_log,,,,,,
3116,3,25:29.2,0,0,0,2022-10-24-1618_DATABASE_3_log,,,,,,
3117,4,25:31.6,-0.244,0,0,2022-10-24-1618_DATABASE_4_log,,,,,,
3118,1,25:31.6,0.129,0,0,2022-10-24-1624_DATABASE_1_log,,,,,,
3119,3,25:42.4,-0.461,0,0,2022-10-24-1624_DATABASE_3_log,,,,,,
3120,1,25:42.4,-0.234,0,0,2022-10-24-1625_DATABASE_1_log,,,,,,
3121,2,25:42.4,-0.142,0,0,2022-10-24-1625_DATABASE_2_log,,,,,,
3122,3,28:35.0,-0.317,0,0,2022-10-24-1625_DATABASE_3_log,,,,,,
3123,4,28:35.0,0.73,0,0,2022-10-24-1625_DATABASE_4_log,,,,,,
3124,3,28:35.0,0.331,0,0,2022-10-24-1626_DATABASE_3_log,,,,,,
3125,1,28:35.0,-0.595,0,0,2022-10-24-1627_DATABASE_1_log,,,,,,
3126,2,28:35.0,0,0,0,2022-10-24-1627_DATABASE_2_log,,,,,,
3127,3,28:35.0,0.184,0,0,2022-10-24-1627_DATABASE_3_log,,,,,,
3128,4,28:35.0,0.228,0,0,2022-10-24-1627_DATABASE_4_log,,,,,,
3129,1,28:35.0,-0.507,0,0,2022-10-24-1628_DATABASE_1_log,,,,,,
3130,1,28:35.0,0.814,0,0,2022-10-24-1629_DATABASE_1_log,,,,,,
3131,2,28:35.0,-0.148,0,0,2022-10-24-1629_DATABASE_2_log,,,,,,
3132,3,28:35.0,-0.452,0,0,2022-10-24-1629_DATABASE_3_log,,,,,,
3133,4,28:35.0,0.446,0,0,2022-10-24-1629_DATABASE_4_log,,,,,,
3134,1,28:35.0,-0.74,0,0,2022-10-24-1630_DATABASE_1_log,,,,,,
3135,3,28:35.0,0,0,0,2022-10-24-1630_DATABASE_3_log,,,,,,
3136,1,28:35.0,-0.538,0,0,2022-10-24-1631_DATABASE_1_log,,,,,,
3137,2,28:35.0,-0.081,0,0,2022-10-24-1631_DATABASE_2_log,,,,,,
3138,3,28:35.0,-0.056,0,0,2022-10-24-1631_DATABASE_3_log,,,,,,
3139,4,28:44.4,0.016,0,0,2022-10-24-1631_DATABASE_4_log,,,,,,
3140,1,28:44.4,0,0,0,2022-10-24-1632_DATABASE_1_log,,,,,,
3141,3,29:36.1,0.729,0,0,2022-10-24-1632_DATABASE_3_log,,,,,,
3142,1,29:36.1,0.054,0,0,2022-10-24-1633_DATABASE_1_log,,,,,,
3143,3,29:36.1,0,0,0,2022-10-24-1633_DATABASE_3_log,,,,,,
3144,1,29:36.1,-0.885,0,0,2022-10-24-1634_DATABASE_1_log,,,,,,
3145,2,29:36.1,0.143,0,0,2022-10-24-1634_DATABASE_2_log,,,,,,
3146,3,29:36.1,0.233,0,0,2022-10-24-1634_DATABASE_3_log,,,,,,
3147,4,29:36.1,-0.069,0,0,2022-10-24-1634_DATABASE_4_log,,,,,,
3148,1,29:36.1,-0.123,0,0,2022-10-24-1635_DATABASE_1_log,,,,,,
3149,3,29:36.1,-0.265,0,0,2022-10-24-1635_DATABASE_3_log,,,,,,
3150,1,29:36.1,-0.534,0,0,2022-10-24-1636_DATABASE_1_log,,,,,,
3151,2,29:36.1,-0.402,0,0,2022-10-24-1636_DATABASE_2_log,,,,,,
3152,3,29:36.1,0,0,0,2022-10-24-1636_DATABASE_3_log,,,,,,
3153,4,29:36.1,0,0,0,2022-10-24-1636_DATABASE_4_log,,,,,,
3154,1,31:45.4,0.387,0,0,2022-10-24-1637_DATABASE_1_log,,,,,,
3155,3,31:51.7,0.292,0,0,2022-10-24-1637_DATABASE_3_log,,,,,,
3156,1,34:31.9,0.054,0,0,2022-10-24-1638_DATABASE_1_log,,,,,,
3157,2,34:31.9,0.086,0,0,2022-10-24-1638_DATABASE_2_log,,,,,,
3158,3,34:31.9,0.848,0,0,2022-10-24-1638_DATABASE_3_log,,,,,,
3159,4,34:31.9,0.435,0,0,2022-10-24-1638_DATABASE_4_log,,,,,,
3160,4,34:31.9,0,0,0,2022-10-24-1639_DATABASE_4_log,,,,,,
3161,4,34:31.9,0,0,0,2022-10-24-1640_DATABASE_4_log,,,,,,
3162,4,34:31.9,0,0,0,2022-10-24-1641_DATABASE_4_log,,,,,,
3163,4,34:31.9,0.199,0,0,2022-10-24-1642_DATABASE_4_log,,,,,,
3164,4,34:31.9,0.58,0,0,2022-10-24-1643_DATABASE_4_log,,,,,,
3165,4,34:31.9,0.712,0,0,2022-10-24-1645_DATABASE_4_log,,,,,,
3166,4,34:31.9,-0.108,0,0,2022-10-24-1646_DATABASE_4_log,,,,,,
3167,4,34:31.9,-0.002,0,0,2022-10-24-1647_DATABASE_4_log,,,,,,
3168,4,34:31.9,0.18,0,0,2022-10-24-1648_DATABASE_4_log,,,,,,
3169,4,34:31.9,0.279,0,0,2022-10-24-1649_DATABASE_4_log,,,,,,
3170,4,34:31.9,-0.241,0,0,2022-10-24-1650_DATABASE_4_log,,,,,,
3171,4,34:31.9,-0.766,0,0,2022-10-24-1651_DATABASE_4_log,,,,,,
3172,4,34:31.9,-0.515,0,0,2022-10-24-1652_DATABASE_4_log,,,,,,
3173,4,34:32.0,0.158,0,0,2022-10-24-1654_DATABASE_4_log,,,,,,
3174,4,38:34.3,0.386,0,0,2022-10-24-1655_DATABASE_4_log,,,,,,
3175,4,38:34.3,-0.706,0,0,2022-10-24-1656_DATABASE_4_log,,,,,,
3176,4,38:34.3,-0.007,0,0,2022-10-24-1657_DATABASE_4_log,,,,,,
3177,4,38:34.3,0.759,0,0,2022-10-24-1658_DATABASE_4_log,,,,,,
3178,4,38:34.3,-0.258,0,0,2022-10-24-1659_DATABASE_4_log,,,,,,
3179,4,38:34.3,0.31,0,0,2022-10-24-1700_DATABASE_4_log,,,,,,
3180,4,38:34.3,-0.198,0,0,2022-10-24-1701_DATABASE_4_log,,,,,,
3181,4,38:34.3,-0.003,0,0,2022-10-24-1702_DATABASE_4_log,,,,,,
3182,4,38:34.3,0.172,0,0,2022-10-24-1703_DATABASE_4_log,,,,,,
3183,4,38:34.3,0.191,0,0,2022-10-24-1705_DATABASE_4_log,,,,,,
3184,4,38:34.3,-0.892,0,0,2022-10-24-1706_DATABASE_4_log,,,,,,
3185,4,38:34.3,-0.603,0,0,2022-10-24-1707_DATABASE_4_log,,,,,,
3186,4,38:34.3,-0.25,0,0,2022-10-24-1708_DATABASE_4_log,,,,,,
3187,4,38:34.3,0.222,0,0,2022-10-24-1709_DATABASE_4_log,,,,,,
3188,4,38:34.3,0.202,0,0,2022-10-24-1710_DATABASE_4_log,,,,,,
3189,4,38:34.3,-0.546,0,0,2022-10-24-1711_DATABASE_4_log,,,,,,
3190,4,38:34.3,0.277,0,0,2022-10-24-1712_DATABASE_4_log,,,,,,
3191,4,38:34.3,-0.454,0,0,2022-10-24-1713_DATABASE_4_log,,,,,,
3192,4,38:34.3,-0.854,0,0,2022-10-24-1715_DATABASE_4_log,,,,,,
3193,4,38:34.3,0.14,0,0,2022-10-24-1716_DATABASE_4_log,,,,,,
3194,4,38:34.3,-0.546,0,0,2022-10-24-1717_DATABASE_4_log,,,,,,
3195,4,38:34.3,0.265,0,0,2022-10-24-1718_DATABASE_4_log,,,,,,
3196,4,38:34.3,0.342,0,0,2022-10-24-1719_DATABASE_4_log,,,,,,
3197,4,38:34.3,0.35,0,0,2022-10-24-1720_DATABASE_4_log,,,,,,
3198,4,38:34.3,0.363,0,0,2022-10-24-1721_DATABASE_4_log,,,,,,
3199,4,38:34.3,0.266,0,0,2022-10-24-1722_DATABASE_4_log,,,,,,
3200,4,38:34.3,0.613,0,0,2022-10-24-1723_DATABASE_4_log,,,,,,
3201,4,38:34.3,0.112,0,0,2022-10-24-1724_DATABASE_4_log,,,,,,
3202,4,38:34.3,0,0,0,2022-10-24-1726_DATABASE_4_log,,,,,,
3203,4,38:34.3,-0.741,0,0,2022-10-24-1727_DATABASE_4_log,,,,,,
3204,4,38:34.3,0.041,0,0,2022-10-24-1728_DATABASE_4_log,,,,,,
3205,4,38:34.3,0.027,0,0,2022-10-24-1729_DATABASE_4_log,,,,,,
3206,4,38:34.3,0.147,0,0,2022-10-24-1730_DATABASE_4_log,,,,,,
3207,4,38:34.3,0,0,0,2022-10-24-1731_DATABASE_4_log,,,,,,
3208,4,38:34.3,0.265,0,0,2022-10-24-1732_DATABASE_4_log,,,,,,
3209,4,38:34.3,0.101,0,0,2022-10-24-1733_DATABASE_4_log,,,,,,
3210,4,38:34.3,-0.735,0,0,2022-10-24-1735_DATABASE_4_log,,,,,,
3211,4,38:34.3,-0.131,0,0,2022-10-24-1736_DATABASE_4_log,,,,,,
3212,4,38:34.3,-0.428,0,0,2022-10-24-1737_DATABASE_4_log,,,,,,
3213,4,38:34.3,0.069,0,0,2022-10-24-1738_DATABASE_4_log,,,,,,
3214,4,38:03.9,0.591,0,0,2022-10-24-1739_DATABASE_4_log,,,,,,
3215,4,38:03.9,-0.269,0,0,2022-10-24-1740_DATABASE_4_log,,,,,,
3216,4,38:03.9,-0.258,0,0,2022-10-24-1741_DATABASE_4_log,,,,,,
3217,4,38:03.9,0,0,0,2022-10-24-1742_DATABASE_4_log,,,,,,
3218,4,38:03.9,-0.126,0,0,2022-10-24-1743_DATABASE_4_log,,,,,,
3219,4,38:03.9,0.006,0,0,2022-10-24-1745_DATABASE_4_log,,,,,,
3220,4,38:03.9,0.071,0,0,2022-10-24-1746_DATABASE_4_log,,,,,,
3221,4,38:03.9,-0.609,0,0,2022-10-24-1747_DATABASE_4_log,,,,,,
3222,4,38:03.9,0.109,0,0,2022-10-24-1748_DATABASE_4_log,,,,,,
3223,4,38:03.9,0.275,0,0,2022-10-24-1749_DATABASE_4_log,,,,,,
3224,4,38:03.9,0,0,0,2022-10-24-1750_DATABASE_4_log,,,,,,
3225,4,38:03.9,0,0,0,2022-10-24-1751_DATABASE_4_log,,,,,,
3226,4,38:03.9,0.07,0,0,2022-10-24-1752_DATABASE_4_log,,,,,,
3227,4,38:03.9,0,0,0,2022-10-24-1753_DATABASE_4_log,,,,,,
3228,4,38:03.9,0,0,0,2022-10-24-1755_DATABASE_4_log,,,,,,
3229,4,41:25.8,0,0,0,2022-10-24-1756_DATABASE_4_log,,,,,,
3230,4,41:25.8,0.056,0,0,2022-10-24-1757_DATABASE_4_log,,,,,,
3231,4,41:25.8,-0.018,0,0,2022-10-24-1758_DATABASE_4_log,,,,,,
3232,4,41:25.8,0.198,0,0,2022-10-24-1759_DATABASE_4_log,,,,,,
3233,4,41:25.8,0.691,0,0,2022-10-24-1800_DATABASE_4_log,,,,,,
3234,4,41:25.8,-0.014,0,0,2022-10-24-1801_DATABASE_4_log,,,,,,
3235,4,41:25.8,0.641,0,0,2022-10-24-1802_DATABASE_4_log,,,,,,
3236,4,41:25.8,0.101,0,0,2022-10-24-1803_DATABASE_4_log,,,,,,
3237,4,41:25.8,-0.649,0,0,2022-10-24-1804_DATABASE_4_log,,,,,,
3238,4,41:25.8,0.14,0,0,2022-10-24-1805_DATABASE_4_log,,,,,,
3239,4,41:25.9,0.064,0,0,2022-10-24-1807_DATABASE_4_log,,,,,,
3240,4,41:25.9,0.334,0,0,2022-10-24-1808_DATABASE_4_log,,,,,,
3241,4,41:25.9,0,0,0,2022-10-24-1809_DATABASE_4_log,,,,,,
3242,4,41:25.9,0.687,0,0,2022-10-24-1810_DATABASE_4_log,,,,,,
3243,4,41:25.9,0,0,0,2022-10-24-1811_DATABASE_4_log,,,,,,
3244,4,41:25.9,0.073,0,0,2022-10-24-1812_DATABASE_4_log,,,,,,
3245,4,41:25.9,0.106,0,0,2022-10-24-1813_DATABASE_4_log,,,,,,
3246,4,41:26.9,0.205,0,0,2022-10-24-1814_DATABASE_4_log,,,,,,
3247,4,41:26.9,-0.191,0,0,2022-10-24-1815_DATABASE_4_log,,,,,,
3248,4,41:26.9,0,0,0,2022-10-24-1817_DATABASE_4_log,,,,,,
3249,4,41:30.6,0,0,0,2022-10-24-1818_DATABASE_4_log,,,,,,
3250,4,41:30.6,0.251,0,0,2022-10-24-1819_DATABASE_4_log,,,,,,
3251,4,41:30.6,0.226,0,0,2022-10-24-1820_DATABASE_4_log,,,,,,
3252,4,41:30.6,0.345,0,0,2022-10-24-1821_DATABASE_4_log,,,,,,
3253,4,41:30.6,0.434,0,0,2022-10-24-1822_DATABASE_4_log,,,,,,
3254,4,41:30.6,0.071,0,0,2022-10-24-1823_DATABASE_4_log,,,,,,
3255,4,41:30.6,0.313,0,0,2022-10-24-1824_DATABASE_4_log,,,,,,
3256,4,41:30.6,-0.816,0,0,2022-10-24-1825_DATABASE_4_log,,,,,,
3257,4,41:30.6,0.015,0,0,2022-10-24-1827_DATABASE_4_log,,,,,,
3258,4,41:30.6,0.053,0,0,2022-10-24-1828_DATABASE_4_log,,,,,,
3259,4,41:30.6,0.264,0,0,2022-10-24-1829_DATABASE_4_log,,,,,,
3260,4,41:30.6,0.013,0,0,2022-10-24-1830_DATABASE_4_log,,,,,,
3261,4,41:30.6,0.453,0,0,2022-10-24-1831_DATABASE_4_log,,,,,,
3262,4,41:30.6,0,0,0,2022-10-24-1832_DATABASE_4_log,,,,,,
3263,4,41:31.4,0.031,0,0,2022-10-24-1833_DATABASE_4_log,,,,,,
3264,4,41:35.0,0.538,0,0,2022-10-24-1834_DATABASE_4_log,,,,,,
3265,4,42:24.3,0.447,0,0,2022-10-24-1835_DATABASE_4_log,,,,,,
3266,4,42:24.3,0,0,0,2022-10-24-1836_DATABASE_4_log,,,,,,
3267,4,42:24.3,0,0,0,2022-10-24-1838_DATABASE_4_log,,,,,,
3268,4,42:24.3,-0.349,0,0,2022-10-24-1839_DATABASE_4_log,,,,,,
3269,4,42:24.3,0.282,0,0,2022-10-24-1840_DATABASE_4_log,,,,,,
3270,4,42:24.3,0,0,0,2022-10-24-1841_DATABASE_4_log,,,,,,
3271,4,42:24.3,0,0,0,2022-10-24-1842_DATABASE_4_log,,,,,,
